target_name,method,category,quantile,threshold,precision,recall,f1,fpr
best_overall,imagenet_padim,metal_nut,0.916,1095.6160673828126,0.9772727272727273,0.9247311827956989,0.9502762430939227,0.09090909090909091
best_overall,imagenet_padim,metal_nut,0.921,1123.9531730957035,0.9770114942528736,0.9139784946236559,0.9444444444444444,0.09090909090909091
best_overall,imagenet_padim,metal_nut,0.926,1152.2902788085942,0.9767441860465116,0.9032258064516129,0.9385474860335196,0.09090909090909091
best_overall,imagenet_padim,metal_nut,0.931,1180.6273845214848,0.9880952380952381,0.8924731182795699,0.9378531073446328,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.936,1208.9644902343757,0.9880952380952381,0.8924731182795699,0.9378531073446328,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.942,1242.9690170898439,0.9880952380952381,0.8924731182795699,0.9378531073446328,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.947,1271.3061228027345,0.9880952380952381,0.8924731182795699,0.9378531073446328,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.952,1299.6432285156243,0.9879518072289156,0.8817204301075269,0.9318181818181818,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.957,1325.2638605957027,0.9879518072289156,0.8817204301075269,0.9318181818181818,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.963,1355.7397722167966,0.9876543209876543,0.8602150537634409,0.9195402298850575,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.968,1381.1363652343748,0.9876543209876543,0.8602150537634409,0.9195402298850575,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.973,1406.532958251953,0.9876543209876543,0.8602150537634409,0.9195402298850575,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.978,1431.9295512695312,0.9876543209876543,0.8602150537634409,0.9195402298850575,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.983,1457.3261442871096,0.9875,0.8494623655913979,0.9132947976878613,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.989,1487.8020559082026,0.9875,0.8494623655913979,0.9132947976878613,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.994,1513.1986489257808,0.9873417721518988,0.8387096774193549,0.9069767441860465,0.045454545454545456
best_overall,imagenet_padim,metal_nut,0.999,1538.5952419433593,0.9873417721518988,0.8387096774193549,0.9069767441860465,0.045454545454545456
best_overall,imagenet_padim,pill,0.9,1640.7051269531255,1.0,0.5602836879432624,0.7181818181818181,0.0
best_overall,imagenet_padim,pill,0.905,1667.5543005371096,1.0,0.5390070921985816,0.7004608294930875,0.0
best_overall,imagenet_padim,pill,0.91,1694.4034741210937,1.0,0.5319148936170213,0.6944444444444444,0.0
best_overall,imagenet_padim,pill,0.916,1726.6224824218755,1.0,0.524822695035461,0.6883720930232559,0.0
best_overall,imagenet_padim,pill,0.921,1753.4716560058596,1.0,0.5106382978723404,0.676056338028169,0.0
best_overall,imagenet_padim,pill,0.926,1792.1271958007815,1.0,0.49645390070921985,0.6635071090047393,0.0
best_overall,imagenet_padim,pill,0.931,1839.171469482423,1.0,0.48226950354609927,0.6507177033492823,0.0
best_overall,imagenet_padim,pill,0.936,1886.2157431640633,1.0,0.46808510638297873,0.6376811594202898,0.0
best_overall,imagenet_padim,pill,0.942,1942.6688715820303,1.0,0.46099290780141844,0.6310679611650486,0.0
best_overall,imagenet_padim,pill,0.947,1989.7131452636718,1.0,0.46099290780141844,0.6310679611650486,0.0
best_overall,imagenet_padim,pill,0.952,2036.757418945312,1.0,0.4397163120567376,0.6108374384236454,0.0
best_overall,imagenet_padim,pill,0.957,2083.8016926269524,1.0,0.425531914893617,0.5970149253731343,0.0
best_overall,imagenet_padim,pill,0.963,2381.5829638671894,1.0,0.375886524822695,0.5463917525773195,0.0
best_overall,imagenet_padim,pill,0.968,3254.2235156249953,1.0,0.2695035460992908,0.4245810055865922,0.0
best_overall,imagenet_padim,pill,0.973,4126.864067382801,1.0,0.2127659574468085,0.3508771929824561,0.0
best_overall,imagenet_padim,pill,0.978,4999.504619140631,1.0,0.19858156028368795,0.33136094674556216,0.0
best_overall,imagenet_padim,pill,0.983,5872.145170898437,1.0,0.14184397163120568,0.2484472049689441,0.0
best_overall,imagenet_padim,pill,0.989,6919.313833007804,1.0,0.1347517730496454,0.2375,0.0
best_overall,imagenet_padim,pill,0.994,7791.954384765633,1.0,0.09219858156028368,0.16883116883116883,0.0
best_overall,imagenet_padim,pill,0.999,8664.59493652344,1.0,0.07092198581560284,0.13245033112582782,0.0
best_overall,imagenet_padim,screw,0.9,1731.905029296875,0.8571428571428571,0.453781512605042,0.5934065934065934,0.21951219512195122
best_overall,imagenet_padim,screw,0.905,1769.368237915039,0.847457627118644,0.42016806722689076,0.5617977528089888,0.21951219512195122
best_overall,imagenet_padim,screw,0.91,1867.163001708985,0.8627450980392157,0.3697478991596639,0.5176470588235295,0.17073170731707318
best_overall,imagenet_padim,screw,0.916,1984.5167182617192,0.8723404255319149,0.3445378151260504,0.4939759036144578,0.14634146341463414
best_overall,imagenet_padim,screw,0.921,2082.3114820556652,0.8604651162790697,0.31092436974789917,0.4567901234567901,0.14634146341463414
